thread_name,categories,replies,views,total_likes,creation_date,first_reply_date,last_reply_date,thread_url,frequent_posters,thread_author,thread_likes,thread_text,thread_images,thread_edits,latest_thread_edit_date,reply_author,reply_likes,reply_text,reply_images,reply_date,crawl_date
New seller in this Fiveer market place,Your Fiverr Experience,5,4,3,"Sep 17, 2020 5:01 pm","Sep 17, 2020 5:05 pm","Sep 17, 2020 5:08 pm",https://forum.fiverr.com/t/new-seller-in-this-fiveer-market-place/518575,"nur_gd, spidermanbd, kmashraful",nur_gd,2,I am Nur. I;m graphics designer and I have lote of experience in Photoshop & Illustrator but I am the New Seller I create some GIG those GIG impression is good and click also but there is no response from buyer. I am very worried about why this is happening.,N/A,N/A,N/A,kmashraful,0,welcome to the Fiverr world brother. you just have to wait and be active to get buyer request.,N/A,"Sep 17, 2020 5:05 pm",2020-09-17 17:08:31.148850
New seller in this Fiveer market place,Your Fiverr Experience,5,4,3,"Sep 17, 2020 5:01 pm","Sep 17, 2020 5:05 pm","Sep 17, 2020 5:08 pm",https://forum.fiverr.com/t/new-seller-in-this-fiveer-market-place/518575,"nur_gd, spidermanbd, kmashraful",nur_gd,2,I am Nur. I;m graphics designer and I have lote of experience in Photoshop & Illustrator but I am the New Seller I create some GIG those GIG impression is good and click also but there is no response from buyer. I am very worried about why this is happening.,N/A,N/A,N/A,spidermanbd,0,Welcome to awesome Marketplace.,N/A,"Sep 17, 2020 5:05 pm",2020-09-17 17:08:31.470923
New seller in this Fiveer market place,Your Fiverr Experience,5,4,3,"Sep 17, 2020 5:01 pm","Sep 17, 2020 5:05 pm","Sep 17, 2020 5:08 pm",https://forum.fiverr.com/t/new-seller-in-this-fiveer-market-place/518575,"nur_gd, spidermanbd, kmashraful",nur_gd,2,I am Nur. I;m graphics designer and I have lote of experience in Photoshop & Illustrator but I am the New Seller I create some GIG those GIG impression is good and click also but there is no response from buyer. I am very worried about why this is happening.,N/A,N/A,N/A,nur_gd,1,"Thanks, Dear",N/A,"Sep 17, 2020 5:06 pm",2020-09-17 17:08:31.804019
New seller in this Fiveer market place,Your Fiverr Experience,5,4,3,"Sep 17, 2020 5:01 pm","Sep 17, 2020 5:05 pm","Sep 17, 2020 5:08 pm",https://forum.fiverr.com/t/new-seller-in-this-fiveer-market-place/518575,"nur_gd, spidermanbd, kmashraful",nur_gd,2,I am Nur. I;m graphics designer and I have lote of experience in Photoshop & Illustrator but I am the New Seller I create some GIG those GIG impression is good and click also but there is no response from buyer. I am very worried about why this is happening.,N/A,N/A,N/A,spidermanbd,0,Welcome,N/A,"Sep 17, 2020 5:08 pm",2020-09-17 17:08:32.149392
New seller in this Fiveer market place,Your Fiverr Experience,5,4,3,"Sep 17, 2020 5:01 pm","Sep 17, 2020 5:05 pm","Sep 17, 2020 5:08 pm",https://forum.fiverr.com/t/new-seller-in-this-fiveer-market-place/518575,"nur_gd, spidermanbd, kmashraful",nur_gd,2,I am Nur. I;m graphics designer and I have lote of experience in Photoshop & Illustrator but I am the New Seller I create some GIG those GIG impression is good and click also but there is no response from buyer. I am very worried about why this is happening.,N/A,N/A,N/A,nur_gd,0,Nice to hear from you. Thanks Brother,N/A,"Sep 17, 2020 5:08 pm",2020-09-17 17:08:32.518591
Confirming my cell phone number,"Your Fiverr Experience
Improve My Gig",2,6,0,"Sep 17, 2020 5:01 pm","Sep 17, 2020 5:04 pm","Sep 17, 2020 5:07 pm",https://forum.fiverr.com/t/confirming-my-cell-phone-number/518573,"lloydsolutions, kmashraful, araspkazemian",araspkazemian,,"Hello,
I just created my first gig for selling. But it appears that It is not published and I have to confirm my phone number.
However, I have already confirmed my cellphone number on my profile.
Should I confirm my cellphone number for every Gig I create?",N/A,N/A,N/A,"lloydsolutions
Regular",0,It is explained here: https://www.fiverr.com/support/articles/360010140357-Phone-verifying-your-account 1,N/A,"Sep 17, 2020 5:04 pm",2020-09-17 17:08:36.943778
Confirming my cell phone number,"Your Fiverr Experience
Improve My Gig",2,6,0,"Sep 17, 2020 5:01 pm","Sep 17, 2020 5:04 pm","Sep 17, 2020 5:07 pm",https://forum.fiverr.com/t/confirming-my-cell-phone-number/518573,"lloydsolutions, kmashraful, araspkazemian",araspkazemian,,"Hello,
I just created my first gig for selling. But it appears that It is not published and I have to confirm my phone number.
However, I have already confirmed my cellphone number on my profile.
Should I confirm my cellphone number for every Gig I create?",N/A,N/A,N/A,kmashraful,0,maybe no. as per i remember i need to confirm the cellphone number just once.,N/A,"Sep 17, 2020 5:07 pm",2020-09-17 17:08:37.285010
No orders for two weeks. Now completed three in a row,"Your Fiverr Experience
My Fiverr Gigs",7,52,5,"Jun 14, 2020 9:06 am","Jun 14, 2020 9:09 am","Sep 17, 2020 3:59 pm",https://forum.fiverr.com/t/no-orders-for-two-weeks-now-completed-three-in-a-row/468784,"alamin_wp, designer_rahmat, lloydsolutions, abdullah_himel, glow_writer, pixelbirds",alamin_wp,3,It feels good when things go in your way. I was not getting order for two weeks. Now thanks to the Almighty Allah I am able to complete three order this week.,N/A,1,"Sep 17, 2020 3:59 pm",designer_rahmat,0,Wow. congrats to you. How did it happen? please share to us.,N/A,"Jun 14, 2020 9:09 am",2020-09-17 17:09:46.637152
No orders for two weeks. Now completed three in a row,"Your Fiverr Experience
My Fiverr Gigs",7,52,5,"Jun 14, 2020 9:06 am","Jun 14, 2020 9:09 am","Sep 17, 2020 3:59 pm",https://forum.fiverr.com/t/no-orders-for-two-weeks-now-completed-three-in-a-row/468784,"alamin_wp, designer_rahmat, lloydsolutions, abdullah_himel, glow_writer, pixelbirds",alamin_wp,3,It feels good when things go in your way. I was not getting order for two weeks. Now thanks to the Almighty Allah I am able to complete three order this week.,N/A,1,"Sep 17, 2020 3:59 pm",pixelbirds,0,Congrats. Welcome for upcoming day,N/A,"Jun 14, 2020 9:10 am",2020-09-17 17:09:46.991449
No orders for two weeks. Now completed three in a row,"Your Fiverr Experience
My Fiverr Gigs",7,52,5,"Jun 14, 2020 9:06 am","Jun 14, 2020 9:09 am","Sep 17, 2020 3:59 pm",https://forum.fiverr.com/t/no-orders-for-two-weeks-now-completed-three-in-a-row/468784,"alamin_wp, designer_rahmat, lloydsolutions, abdullah_himel, glow_writer, pixelbirds",alamin_wp,3,It feels good when things go in your way. I was not getting order for two weeks. Now thanks to the Almighty Allah I am able to complete three order this week.,N/A,1,"Sep 17, 2020 3:59 pm",glow_writer,0,"Congrats. The other day, I stumbled on a seller with 227 orders in queue.
Life is unfair. LOL.
While other sellers are having a hard time landing orders, other sellers are running away from orders.
Congrats again.",N/A,"Jun 14, 2020 9:13 am",2020-09-17 17:09:47.350484
