thread_name,categories,replies,views,total_likes,creation_date,first_reply_date,last_reply_date,thread_url,frequent_posters,thread_author,thread_likes,thread_text,thread_images,thread_edits,latest_thread_edit_date,reply_author,reply_likes,reply_text,reply_images,reply_date,crawl_date
About the Fiverr Site category,Fiverr Site,1,2.7k,101,"Dec 16, 2016 5:21 am",N/A,"Dec 28, 2016 1:12 pm",https://forum.fiverr.com/t/about-the-fiverr-site-category/16,system,system,101,"The Fiverr Site Category is a section for information about the entire Fiverr website. There are categories within this section to report bugs to the community, make suggestions about the fiverr.com 31 site, etc.",N/A,1,"Dec 28, 2016 1:12 pm",N/A,N/A,N/A,N/A,N/A,2020-09-08 20:25:19.519801
Response rate dashboard bug,"Fiverr Site
Report a Bug",0,0,0,N/A,N/A,N/A,https://forum.fiverr.com/t/response-rate-dashboard-bug/513807,N/A,aleeza04,,About 2 weeks ago my reponse rate was 89% and in these 2 weeks I’ve responded to buyers within few minutes but still response rate is nit increasing. And a warning is shown on the top that if it won’t be above than 90% then i will get level demotion please fix this as soon as possible.,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2020-09-08 20:25:23.260127
Bank transfer button is not enable,"Fiverr Site
Report a Bug",5,418,1,"Apr 27, 2019 3:56 am","Apr 27, 2019 4:03 am","Sep 8, 2020 7:38 pm",https://forum.fiverr.com/t/bank-transfer-button-is-not-enable/327821,"toper_seo, jhakz1234, zarnish_parveen, bpablov",toper_seo,1,"When i try to withdraw my revenue from bank transfer as usual, the “Bank Transfer” button not work. It is not clickable and it shows this error when I mouse over the button.
“we identified an issue with your application and cannot process it at this time.Please contact customer support”
How to fix this?",N/A,2,"Apr 27, 2019 4:01 am",jhakz1234,0,"Here is the solution .
toper_seo:
.Please contact customer support
.You have to contact CS .",N/A,"Apr 27, 2019 4:03 am",2020-09-08 20:25:27.687264
Bank transfer button is not enable,"Fiverr Site
Report a Bug",5,418,1,"Apr 27, 2019 3:56 am","Apr 27, 2019 4:03 am","Sep 8, 2020 7:38 pm",https://forum.fiverr.com/t/bank-transfer-button-is-not-enable/327821,"toper_seo, jhakz1234, zarnish_parveen, bpablov",toper_seo,1,"When i try to withdraw my revenue from bank transfer as usual, the “Bank Transfer” button not work. It is not clickable and it shows this error when I mouse over the button.
“we identified an issue with your application and cannot process it at this time.Please contact customer support”
How to fix this?",N/A,2,"Apr 27, 2019 4:01 am",toper_seo,0,Yes I’ll contact with customer support …,N/A,"Apr 27, 2019 4:04 am",2020-09-08 20:25:28.072967
Bank transfer button is not enable,"Fiverr Site
Report a Bug",5,418,1,"Apr 27, 2019 3:56 am","Apr 27, 2019 4:03 am","Sep 8, 2020 7:38 pm",https://forum.fiverr.com/t/bank-transfer-button-is-not-enable/327821,"toper_seo, jhakz1234, zarnish_parveen, bpablov",toper_seo,1,"When i try to withdraw my revenue from bank transfer as usual, the “Bank Transfer” button not work. It is not clickable and it shows this error when I mouse over the button.
“we identified an issue with your application and cannot process it at this time.Please contact customer support”
How to fix this?",N/A,2,"Apr 27, 2019 4:01 am",jhakz1234,0,I have faced that before but not the bank transfer button that was fiverr revenue card button .Fiverr CS has fixed that instantly …,N/A,"Apr 27, 2019 4:06 am",2020-09-08 20:25:28.419686
Bank transfer button is not enable,"Fiverr Site
Report a Bug",5,418,1,"Apr 27, 2019 3:56 am","Apr 27, 2019 4:03 am","Sep 8, 2020 7:38 pm",https://forum.fiverr.com/t/bank-transfer-button-is-not-enable/327821,"toper_seo, jhakz1234, zarnish_parveen, bpablov",toper_seo,1,"When i try to withdraw my revenue from bank transfer as usual, the “Bank Transfer” button not work. It is not clickable and it shows this error when I mouse over the button.
“we identified an issue with your application and cannot process it at this time.Please contact customer support”
How to fix this?",N/A,2,"Apr 27, 2019 4:01 am",N/A,N/A,N/A,N/A,N/A,2020-09-08 20:25:28.735396
Bank transfer button is not enable,"Fiverr Site
Report a Bug",5,418,1,"Apr 27, 2019 3:56 am","Apr 27, 2019 4:03 am","Sep 8, 2020 7:38 pm",https://forum.fiverr.com/t/bank-transfer-button-is-not-enable/327821,"toper_seo, jhakz1234, zarnish_parveen, bpablov",toper_seo,1,"When i try to withdraw my revenue from bank transfer as usual, the “Bank Transfer” button not work. It is not clickable and it shows this error when I mouse over the button.
“we identified an issue with your application and cannot process it at this time.Please contact customer support”
How to fix this?",N/A,2,"Apr 27, 2019 4:01 am",zarnish_parveen,0,"Hi ,
i need help my first i was added the payoneer account into fiverr bank after that in the payoneer account there was come’s mismatch name they block my account of payoneer and said that now reapply with same ID now i have reapply with new email phone but ID was same and now it’s verified but
When i try to withdraw my revenue from bank transfer as usual, the “Bank Transfer” button not work. It is not clickable and it shows this error when I mouse over the button. please help iam very update and 300$ dolar still not refund from payoneer account into fiver payoneer custom support said we will refund you when you will create the new reapply right information now it’s all over done still not back.",N/A,"Dec 28, 2019 1:30 am",2020-09-08 20:25:29.090204
Withdraw payment issue,"Fiverr Site
Report a Bug",15,500,2,"Jul 12, 2018 7:48 am","Jul 12, 2018 8:32 am","Sep 6, 2020 4:32 pm",https://forum.fiverr.com/t/withdraw-payment-issue/258964,"annasolcdesigns, windows_space, abidhafeez, dipdeb4497, web_expertt, offlinehelpers",web_expertt,,I have a bug while am trying to withdraw payment when i click on the button its saying that you have a network problem try again later,N/A,N/A,N/A,annasolcdesigns,0,I am having withdraw payment problems as well. But in my case it won’t even let me click on the button even though I followed every step. Not sure what is going on,N/A,"Jul 12, 2018 8:32 am",2020-09-08 20:26:38.103088
Withdraw payment issue,"Fiverr Site
Report a Bug",15,500,2,"Jul 12, 2018 7:48 am","Jul 12, 2018 8:32 am","Sep 6, 2020 4:32 pm",https://forum.fiverr.com/t/withdraw-payment-issue/258964,"annasolcdesigns, windows_space, abidhafeez, dipdeb4497, web_expertt, offlinehelpers",web_expertt,,I have a bug while am trying to withdraw payment when i click on the button its saying that you have a network problem try again later,N/A,N/A,N/A,windows_space,0,Do u mean its Grey in color. Does it your first withdraw?,N/A,"Jul 12, 2018 10:50 am",2020-09-08 20:26:38.455752
Withdraw payment issue,"Fiverr Site
Report a Bug",15,500,2,"Jul 12, 2018 7:48 am","Jul 12, 2018 8:32 am","Sep 6, 2020 4:32 pm",https://forum.fiverr.com/t/withdraw-payment-issue/258964,"annasolcdesigns, windows_space, abidhafeez, dipdeb4497, web_expertt, offlinehelpers",web_expertt,,I have a bug while am trying to withdraw payment when i click on the button its saying that you have a network problem try again later,N/A,N/A,N/A,annasolcdesigns,0,"My shows this:

I have done my first withdrawal couple months ago and no problem. When I wanted to do it again, this is what I get. I can’t even press the bank transfer as it is not available for me When I hover over it, it say Withdrawal in progress but I never initiate any withdrawal nor I have money missing from my account so I have literally no idea. I tried to contact CS but no luck so far",https://aws1.discourse-cdn.com/fiverr/original/3X/3/a/3a9bcac421ed9ffaed9409aad07c89ae6c82a5d0.png,"Jul 12, 2018 11:28 am",2020-09-08 20:26:38.846232
Withdraw payment issue,"Fiverr Site
Report a Bug",15,500,2,"Jul 12, 2018 7:48 am","Jul 12, 2018 8:32 am","Sep 6, 2020 4:32 pm",https://forum.fiverr.com/t/withdraw-payment-issue/258964,"annasolcdesigns, windows_space, abidhafeez, dipdeb4497, web_expertt, offlinehelpers",web_expertt,,I have a bug while am trying to withdraw payment when i click on the button its saying that you have a network problem try again later,N/A,N/A,N/A,windows_space,0,"Any update on your customer support ticket? Like whom the ticket assigned, Last update, Status.??
Can you check here https://www.fiverr.com/support_tickets/ 13 under My Activities.",N/A,"Jul 12, 2018 11:30 am",2020-09-08 20:26:39.201361
