thread_name,categories,replies,views,total_likes,creation_date,first_reply_date,last_reply_date,thread_url,frequent_posters,thread_author,thread_likes,thread_text,thread_images,thread_edits,latest_thread_edit_date,reply_author,reply_likes,reply_text,reply_images,reply_date,crawl_date
About the Fiverr Site category,Fiverr Site,1,2.7k,101,"Dec 16, 2016 5:21 am",N/A,"Dec 28, 2016 1:12 pm",https://forum.fiverr.com/t/about-the-fiverr-site-category/16,system,system,101,"The Fiverr Site Category is a section for information about the entire Fiverr website. There are categories within this section to report bugs to the community, make suggestions about the fiverr.com 31 site, etc.",N/A,1,"Dec 28, 2016 1:12 pm",N/A,N/A,N/A,N/A,N/A,2020-09-06 15:24:58.156143
Withdraw was not confirmed but my fiverr balance became zero,"Fiverr Site
Report a Bug",0,0,0,N/A,N/A,N/A,https://forum.fiverr.com/t/withdraw-was-not-confirmed-but-my-fiverr-balance-became-zero/512625,N/A,arbabshujaat98,,"Hi I tried to withdraw 424$ from my balance using payoneer 1 day days back. While clicking on bank transfer i got a popup showing ""there is a some problem in withdrawal "" and this button was enabled “continue to withdraw”.I clicked on the button it showed the same erorr after that I closed it. But the status shows “Withdraw initiated” and my balance came to 0.This status is still “initiated” and no action after that. As I did not proceed to withdraw my amount should be in fiverr only.But it shows 0 now. How will I get my money back .I tried contacting customer support but no respond from them. Its been two 24 now. Anyone can help me with this. Thanks",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2020-09-06 15:25:01.666911
Withdraw was not confirmed but balance became 0,"Fiverr Site
Report a Bug",14,221,6,"Jul 30, 2020 9:19 pm","Jul 30, 2020 9:22 pm","Sep 6, 2020 3:10 pm",https://forum.fiverr.com/t/withdraw-was-not-confirmed-but-balance-became-0/493997,"harinij, bremaine1, bassmaxx, filomena_silva, arbabshujaat98, lenasemenkova, imagination7413",harinij,3,"Hi I tried to withdraw 490$ from my balance using payoneer two days back. While clicking on bank transfer i got a popup showing ""there is a some problem in withdrawal "" and this button was enabled “continue to withdraw”.As there was an error message I did not proceed to withdraw I closed and cancelled. But the status shows “Withdraw initiated” and my balance came to 0.This status is still “initiated” and no action after that. As I did not proceed to withdraw my amount should be in fiverr only.But it shows 0 now. How will I get my money back .I tried contacting customer support but no respond from them. Its been two days now. Anyone can help me with this. Thanks",N/A,1,"Aug 12, 2020 9:29 am","imagination7413
Regular",1,CS is taking upwards of ten days to respond to tickets. You’ve checked from the receiving account?,N/A,"Jul 30, 2020 9:22 pm",2020-09-06 15:25:05.994915
Withdraw was not confirmed but balance became 0,"Fiverr Site
Report a Bug",14,221,6,"Jul 30, 2020 9:19 pm","Jul 30, 2020 9:22 pm","Sep 6, 2020 3:10 pm",https://forum.fiverr.com/t/withdraw-was-not-confirmed-but-balance-became-0/493997,"harinij, bremaine1, bassmaxx, filomena_silva, arbabshujaat98, lenasemenkova, imagination7413",harinij,3,"Hi I tried to withdraw 490$ from my balance using payoneer two days back. While clicking on bank transfer i got a popup showing ""there is a some problem in withdrawal "" and this button was enabled “continue to withdraw”.As there was an error message I did not proceed to withdraw I closed and cancelled. But the status shows “Withdraw initiated” and my balance came to 0.This status is still “initiated” and no action after that. As I did not proceed to withdraw my amount should be in fiverr only.But it shows 0 now. How will I get my money back .I tried contacting customer support but no respond from them. Its been two days now. Anyone can help me with this. Thanks",N/A,1,"Aug 12, 2020 9:29 am",harinij,0,No I did not check from their end as I did not poceed to withdraw in fiverr.,N/A,"Jul 30, 2020 9:31 pm",2020-09-06 15:25:06.398247
Withdraw was not confirmed but balance became 0,"Fiverr Site
Report a Bug",14,221,6,"Jul 30, 2020 9:19 pm","Jul 30, 2020 9:22 pm","Sep 6, 2020 3:10 pm",https://forum.fiverr.com/t/withdraw-was-not-confirmed-but-balance-became-0/493997,"harinij, bremaine1, bassmaxx, filomena_silva, arbabshujaat98, lenasemenkova, imagination7413",harinij,3,"Hi I tried to withdraw 490$ from my balance using payoneer two days back. While clicking on bank transfer i got a popup showing ""there is a some problem in withdrawal "" and this button was enabled “continue to withdraw”.As there was an error message I did not proceed to withdraw I closed and cancelled. But the status shows “Withdraw initiated” and my balance came to 0.This status is still “initiated” and no action after that. As I did not proceed to withdraw my amount should be in fiverr only.But it shows 0 now. How will I get my money back .I tried contacting customer support but no respond from them. Its been two days now. Anyone can help me with this. Thanks",N/A,1,"Aug 12, 2020 9:29 am",bremaine1,1,"It’s probably a pending charge or on hold for some reason. I remember it being a bit slower with Payoneer when it came to getting paid. But, Fiverr has it on record, so if it’s stuck somewhere, they should be able to get it sent your way.
Have you checked your Payoneer account just in case to see if you received any messages/notifications? I’d also double check your email to see if you got anything about it.
One thing I thought of, is that maybe it’s a graphical glitch you’re seeing and the money is still there ready to be withdrawn. If so, signing out and back in might fix it. Or clearing your browser cache. To me, it sounds like it could be an issue like that, especially if you didn’t go through with the withdrawal.
Otherwise, I think it’s probably stuck on fiverr’s end, or there’s a hold for some reason.",N/A,"Jul 31, 2020 3:22 am",2020-09-06 15:25:06.760312
Withdraw was not confirmed but balance became 0,"Fiverr Site
Report a Bug",14,221,6,"Jul 30, 2020 9:19 pm","Jul 30, 2020 9:22 pm","Sep 6, 2020 3:10 pm",https://forum.fiverr.com/t/withdraw-was-not-confirmed-but-balance-became-0/493997,"harinij, bremaine1, bassmaxx, filomena_silva, arbabshujaat98, lenasemenkova, imagination7413",harinij,3,"Hi I tried to withdraw 490$ from my balance using payoneer two days back. While clicking on bank transfer i got a popup showing ""there is a some problem in withdrawal "" and this button was enabled “continue to withdraw”.As there was an error message I did not proceed to withdraw I closed and cancelled. But the status shows “Withdraw initiated” and my balance came to 0.This status is still “initiated” and no action after that. As I did not proceed to withdraw my amount should be in fiverr only.But it shows 0 now. How will I get my money back .I tried contacting customer support but no respond from them. Its been two days now. Anyone can help me with this. Thanks",N/A,1,"Aug 12, 2020 9:29 am",harinij,1,"Yes I checked with payoneer and they said they did not receive any payment from fiverr and they adivsed me to check with Fiverr.
This is what i did… Clicked on Bank transfer, popup message came as “some problem in withdrawal please contact customer support” along with “continue to withdraw” button… I just clicked cancelled and came back to earnings page.
From then status was “Withdraw initiated” and thats it no action after that
As I did not proceed to click on withdraw ,i dont know how the balance amount became zero.
Yea I removed cache and restarted my machine. Even then status is still in “Initiated” and no money in my balance.
I hope this should get solved soon and get my money back.
.",N/A,"Jul 31, 2020 3:43 am",2020-09-06 15:25:07.157787
Withdraw was not confirmed but balance became 0,"Fiverr Site
Report a Bug",14,221,6,"Jul 30, 2020 9:19 pm","Jul 30, 2020 9:22 pm","Sep 6, 2020 3:10 pm",https://forum.fiverr.com/t/withdraw-was-not-confirmed-but-balance-became-0/493997,"harinij, bremaine1, bassmaxx, filomena_silva, arbabshujaat98, lenasemenkova, imagination7413",harinij,3,"Hi I tried to withdraw 490$ from my balance using payoneer two days back. While clicking on bank transfer i got a popup showing ""there is a some problem in withdrawal "" and this button was enabled “continue to withdraw”.As there was an error message I did not proceed to withdraw I closed and cancelled. But the status shows “Withdraw initiated” and my balance came to 0.This status is still “initiated” and no action after that. As I did not proceed to withdraw my amount should be in fiverr only.But it shows 0 now. How will I get my money back .I tried contacting customer support but no respond from them. Its been two days now. Anyone can help me with this. Thanks",N/A,1,"Aug 12, 2020 9:29 am",bremaine1,0,"To me it sounds like it’s stuck on fiverr’s side somewhere. Have they responded at all yet about this? I hope they get back to you soon.
I had a thought. Maybe it’s a graphical error on fiverr’s side, and your money is still waiting to be withdrawn. Is there an option to withdraw still? I’d give it a try if so. If not, your best bet would be to wait for CS to get back to you.",N/A,"Jul 31, 2020 5:08 pm",2020-09-06 15:25:07.539541
Withdraw was not confirmed but balance became 0,"Fiverr Site
Report a Bug",14,221,6,"Jul 30, 2020 9:19 pm","Jul 30, 2020 9:22 pm","Sep 6, 2020 3:10 pm",https://forum.fiverr.com/t/withdraw-was-not-confirmed-but-balance-became-0/493997,"harinij, bremaine1, bassmaxx, filomena_silva, arbabshujaat98, lenasemenkova, imagination7413",harinij,3,"Hi I tried to withdraw 490$ from my balance using payoneer two days back. While clicking on bank transfer i got a popup showing ""there is a some problem in withdrawal "" and this button was enabled “continue to withdraw”.As there was an error message I did not proceed to withdraw I closed and cancelled. But the status shows “Withdraw initiated” and my balance came to 0.This status is still “initiated” and no action after that. As I did not proceed to withdraw my amount should be in fiverr only.But it shows 0 now. How will I get my money back .I tried contacting customer support but no respond from them. Its been two days now. Anyone can help me with this. Thanks",N/A,1,"Aug 12, 2020 9:29 am",harinij,0,"Yes Fiverr support reaponded. They ask me to contact payoneer for this.
I am very sure that it is in fiverr end.
But I am totally confused. Is there anyother way to solve this.",N/A,"Aug 2, 2020 9:47 am",2020-09-06 15:25:07.927137
Withdraw was not confirmed but balance became 0,"Fiverr Site
Report a Bug",14,221,6,"Jul 30, 2020 9:19 pm","Jul 30, 2020 9:22 pm","Sep 6, 2020 3:10 pm",https://forum.fiverr.com/t/withdraw-was-not-confirmed-but-balance-became-0/493997,"harinij, bremaine1, bassmaxx, filomena_silva, arbabshujaat98, lenasemenkova, imagination7413",harinij,3,"Hi I tried to withdraw 490$ from my balance using payoneer two days back. While clicking on bank transfer i got a popup showing ""there is a some problem in withdrawal "" and this button was enabled “continue to withdraw”.As there was an error message I did not proceed to withdraw I closed and cancelled. But the status shows “Withdraw initiated” and my balance came to 0.This status is still “initiated” and no action after that. As I did not proceed to withdraw my amount should be in fiverr only.But it shows 0 now. How will I get my money back .I tried contacting customer support but no respond from them. Its been two days now. Anyone can help me with this. Thanks",N/A,1,"Aug 12, 2020 9:29 am",lenasemenkova,0,"I don’t know if it’s in any way related to Payoneer/Wirecard situation that transpired a month ago but your best bet is to keep contacting both Payoneer and Fiverr CS while they keep redirecting you to each other.
Don’t forget to attach screenshots of fiverr CS telling you it’s not fiverr’s fault when talking to Payoneer and vice versa. Sooner or later you should get to a competent person who can help you out.",N/A,"Aug 2, 2020 10:10 am",2020-09-06 15:25:08.303724
Withdraw was not confirmed but balance became 0,"Fiverr Site
Report a Bug",14,221,6,"Jul 30, 2020 9:19 pm","Jul 30, 2020 9:22 pm","Sep 6, 2020 3:10 pm",https://forum.fiverr.com/t/withdraw-was-not-confirmed-but-balance-became-0/493997,"harinij, bremaine1, bassmaxx, filomena_silva, arbabshujaat98, lenasemenkova, imagination7413",harinij,3,"Hi I tried to withdraw 490$ from my balance using payoneer two days back. While clicking on bank transfer i got a popup showing ""there is a some problem in withdrawal "" and this button was enabled “continue to withdraw”.As there was an error message I did not proceed to withdraw I closed and cancelled. But the status shows “Withdraw initiated” and my balance came to 0.This status is still “initiated” and no action after that. As I did not proceed to withdraw my amount should be in fiverr only.But it shows 0 now. How will I get my money back .I tried contacting customer support but no respond from them. Its been two days now. Anyone can help me with this. Thanks",N/A,1,"Aug 12, 2020 9:29 am",filomena_silva,0,"I know that this may not be related but it can be too, so… Buyers are facing trouble to place orders, at the website 1 as Fiverr is holding their funds without creating the orders. I would definitely check that with Payoneer and then get back to CS with print screens to insist. Wish you the best of luck.",N/A,"Aug 2, 2020 10:34 am",2020-09-06 15:25:08.665444
