thread_name,categories,replies,views,total_likes,creation_date,first_reply_date,last_reply_date,thread_url,frequent_posters,thread_author,thread_likes,thread_text,thread_images,thread_edits,latest_thread_edit_date,reply_author,reply_likes,reply_text,reply_images,reply_date,crawl_date
About the Fiverr Site category,Fiverr Site,1,2.7k,99,"Dec 16, 2016 5:21 am",N/A,"Dec 28, 2016 1:12 pm",https://forum.fiverr.com/t/about-the-fiverr-site-category/16,system,system,99,"The Fiverr Site Category is a section for information about the entire Fiverr website. There are categories within this section to report bugs to the community, make suggestions about the fiverr.com 31 site, etc.",N/A,1,"Dec 28, 2016 1:12 pm",N/A,N/A,N/A,N/A,N/A,2020-08-24 10:12:53.233734
Fiverr doesn’t accept my own logos pictures,"Fiverr Site
Report a Bug",3,19,0,"Aug 24, 2020 9:35 am","Aug 24, 2020 9:43 am","Aug 24, 2020 9:56 am",https://forum.fiverr.com/t/fiverr-doesnt-accept-my-own-logos-pictures/505768,N/A,jeremienguyen,,"Hello, I made a fiverr for creating a logo. I went ahead and posted some of my own logo in black background and white colour logo, as a gig picture, but for some it denied it. And it does it two times. I only can show them on a white background in a black colour. Help me pls.
I had an order that went throught but my gig got denied and I don’t know if it will pay me as well.
Waiting for a quick response,
Thanks",N/A,N/A,N/A,muztre,0,do they tell you what was the reason? your gig being rejected?,N/A,"Aug 24, 2020 9:43 am",2020-08-24 10:12:58.432360
Fiverr doesn’t accept my own logos pictures,"Fiverr Site
Report a Bug",3,19,0,"Aug 24, 2020 9:35 am","Aug 24, 2020 9:43 am","Aug 24, 2020 9:56 am",https://forum.fiverr.com/t/fiverr-doesnt-accept-my-own-logos-pictures/505768,N/A,jeremienguyen,,"Hello, I made a fiverr for creating a logo. I went ahead and posted some of my own logo in black background and white colour logo, as a gig picture, but for some it denied it. And it does it two times. I only can show them on a white background in a black colour. Help me pls.
I had an order that went throught but my gig got denied and I don’t know if it will pay me as well.
Waiting for a quick response,
Thanks",N/A,N/A,N/A,jeremienguyen,0,For the none original images. I had a logo in mockups at first that was just fine and I wanted to add more and that’s why it got denied. I had one order done on it and one in progress,N/A,"Aug 24, 2020 9:52 am",2020-08-24 10:12:58.766688
Fiverr doesn’t accept my own logos pictures,"Fiverr Site
Report a Bug",3,19,0,"Aug 24, 2020 9:35 am","Aug 24, 2020 9:43 am","Aug 24, 2020 9:56 am",https://forum.fiverr.com/t/fiverr-doesnt-accept-my-own-logos-pictures/505768,N/A,jeremienguyen,,"Hello, I made a fiverr for creating a logo. I went ahead and posted some of my own logo in black background and white colour logo, as a gig picture, but for some it denied it. And it does it two times. I only can show them on a white background in a black colour. Help me pls.
I had an order that went throught but my gig got denied and I don’t know if it will pay me as well.
Waiting for a quick response,
Thanks",N/A,N/A,N/A,muztre,0,have you contact Fiverr CS? I think you should,N/A,"Aug 24, 2020 9:56 am",2020-08-24 10:12:59.119437
Problem with “PUBLISHING” my gig,"Fiverr Site
Report a Bug",17,1.5k,12,"Aug 18, 2017 4:53 am","Aug 18, 2017 2:52 pm","Aug 24, 2020 9:44 am",https://forum.fiverr.com/t/problem-with-publishing-my-gig/173353,"ampelspk, sophee735, expertpeople, herpersona, isapony, amalchandran425, zaeemranjha1, craze13, shaunacardwell, djwaruna",ampelspk,1,"Hi everyone!
I have a problem related to my gig. 1st two months was going fine. I was enjoying doing work in fiverr. But from past two weeks I am facing this problem. Whenever I create new gig I put accurate information and when i click on “PUBLISH GIG” button it redirects to the “Pricing” area page. Because of which I am unable to create any new gig from past few weeks. Has anyone faced this problem? Your help and suggestion will be highly appreciated. Thankyou!",N/A,2,"Aug 19, 2017 2:34 pm",herpersona,0,I’m having the exact same issue.,N/A,"Aug 18, 2017 2:52 pm",2020-08-24 10:13:05.556144
Problem with “PUBLISHING” my gig,"Fiverr Site
Report a Bug",17,1.5k,12,"Aug 18, 2017 4:53 am","Aug 18, 2017 2:52 pm","Aug 24, 2020 9:44 am",https://forum.fiverr.com/t/problem-with-publishing-my-gig/173353,"ampelspk, sophee735, expertpeople, herpersona, isapony, amalchandran425, zaeemranjha1, craze13, shaunacardwell, djwaruna",ampelspk,1,"Hi everyone!
I have a problem related to my gig. 1st two months was going fine. I was enjoying doing work in fiverr. But from past two weeks I am facing this problem. Whenever I create new gig I put accurate information and when i click on “PUBLISH GIG” button it redirects to the “Pricing” area page. Because of which I am unable to create any new gig from past few weeks. Has anyone faced this problem? Your help and suggestion will be highly appreciated. Thankyou!",N/A,2,"Aug 19, 2017 2:34 pm",djwaruna,0,@ampelspk Are you try Different Browsers ?,N/A,"Aug 18, 2017 10:05 pm",2020-08-24 10:13:05.890520
Problem with “PUBLISHING” my gig,"Fiverr Site
Report a Bug",17,1.5k,12,"Aug 18, 2017 4:53 am","Aug 18, 2017 2:52 pm","Aug 24, 2020 9:44 am",https://forum.fiverr.com/t/problem-with-publishing-my-gig/173353,"ampelspk, sophee735, expertpeople, herpersona, isapony, amalchandran425, zaeemranjha1, craze13, shaunacardwell, djwaruna",ampelspk,1,"Hi everyone!
I have a problem related to my gig. 1st two months was going fine. I was enjoying doing work in fiverr. But from past two weeks I am facing this problem. Whenever I create new gig I put accurate information and when i click on “PUBLISH GIG” button it redirects to the “Pricing” area page. Because of which I am unable to create any new gig from past few weeks. Has anyone faced this problem? Your help and suggestion will be highly appreciated. Thankyou!",N/A,2,"Aug 19, 2017 2:34 pm",isapony,0,"Is the problem resolved?
If it keeps going back to Pricing, did you read carefully if there is any red words? If you edited again the price, did you press the “save” on that page before you leave the page?
When you create a new gig, the system usually will guide you step by step, did you jump?
Make sure each page you need to press “save” and see the “changes saved”, then proceed to next.",N/A,"Aug 19, 2017 4:21 am",2020-08-24 10:13:06.219980
Problem with “PUBLISHING” my gig,"Fiverr Site
Report a Bug",17,1.5k,12,"Aug 18, 2017 4:53 am","Aug 18, 2017 2:52 pm","Aug 24, 2020 9:44 am",https://forum.fiverr.com/t/problem-with-publishing-my-gig/173353,"ampelspk, sophee735, expertpeople, herpersona, isapony, amalchandran425, zaeemranjha1, craze13, shaunacardwell, djwaruna",ampelspk,1,"Hi everyone!
I have a problem related to my gig. 1st two months was going fine. I was enjoying doing work in fiverr. But from past two weeks I am facing this problem. Whenever I create new gig I put accurate information and when i click on “PUBLISH GIG” button it redirects to the “Pricing” area page. Because of which I am unable to create any new gig from past few weeks. Has anyone faced this problem? Your help and suggestion will be highly appreciated. Thankyou!",N/A,2,"Aug 19, 2017 2:34 pm",ampelspk,3,I am not a new user. There is no such issue. No red highlights. Didn’t jump. Followed every step. But the problem with publishing gig is still there,N/A,"Aug 19, 2017 4:40 am",2020-08-24 10:13:06.565311
Problem with “PUBLISHING” my gig,"Fiverr Site
Report a Bug",17,1.5k,12,"Aug 18, 2017 4:53 am","Aug 18, 2017 2:52 pm","Aug 24, 2020 9:44 am",https://forum.fiverr.com/t/problem-with-publishing-my-gig/173353,"ampelspk, sophee735, expertpeople, herpersona, isapony, amalchandran425, zaeemranjha1, craze13, shaunacardwell, djwaruna",ampelspk,1,"Hi everyone!
I have a problem related to my gig. 1st two months was going fine. I was enjoying doing work in fiverr. But from past two weeks I am facing this problem. Whenever I create new gig I put accurate information and when i click on “PUBLISH GIG” button it redirects to the “Pricing” area page. Because of which I am unable to create any new gig from past few weeks. Has anyone faced this problem? Your help and suggestion will be highly appreciated. Thankyou!",N/A,2,"Aug 19, 2017 2:34 pm",ampelspk,1,I did clear my browser. Tried different browser. Even tried different computer. But the problem is still there. I am so worried seriously! my work is stuck,N/A,"Aug 19, 2017 4:41 am",2020-08-24 10:13:06.912898
Problem with “PUBLISHING” my gig,"Fiverr Site
Report a Bug",17,1.5k,12,"Aug 18, 2017 4:53 am","Aug 18, 2017 2:52 pm","Aug 24, 2020 9:44 am",https://forum.fiverr.com/t/problem-with-publishing-my-gig/173353,"ampelspk, sophee735, expertpeople, herpersona, isapony, amalchandran425, zaeemranjha1, craze13, shaunacardwell, djwaruna",ampelspk,1,"Hi everyone!
I have a problem related to my gig. 1st two months was going fine. I was enjoying doing work in fiverr. But from past two weeks I am facing this problem. Whenever I create new gig I put accurate information and when i click on “PUBLISH GIG” button it redirects to the “Pricing” area page. Because of which I am unable to create any new gig from past few weeks. Has anyone faced this problem? Your help and suggestion will be highly appreciated. Thankyou!",N/A,2,"Aug 19, 2017 2:34 pm",isapony,0,"Sorry I didn’t mean you are new. Just try to brainstorming see if any thing missing.
I once didn’t leave one box properly, with enter I think, in the price section, it kept saying my price is missing, even my price was there.
Do you open fiverr in app and computer(s). Try Logout all and sign in only one?",N/A,"Aug 19, 2017 4:47 am",2020-08-24 10:13:07.278668
