thread_name,categories,replies,views,total_likes,creation_date,first_reply_date,last_reply_date,thread_url,frequent_posters,thread_author,thread_likes,thread_text,thread_images,thread_edits,latest_thread_edit_date,reply_author,reply_likes,reply_text,reply_images,reply_date,crawl_date
I changed everything. But this sign is not going away,"Your Fiverr Experience
Improve My Gig",0,0,0,N/A,N/A,N/A,https://forum.fiverr.com/t/i-changed-everything-but-this-sign-is-not-going-away/497056,N/A,navdeep_pndt,,"Hey, some days back I created two gigs. After creating, I found this
A symbol coming up on my gigs. I tried to update them, changed description, title, package but no help.
It’s been weeks but these symbols are not going away from them. What can be the issue? Please suggest something.",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2020-08-06 22:54:46.885527
Can a buyer use your work before the order is accepted by them?,Your Fiverr Experience,16,104,12,"Aug 6, 2020 7:26 am","Aug 6, 2020 7:40 am","Aug 6, 2020 10:47 pm",https://forum.fiverr.com/t/can-a-buyer-use-your-work-before-the-order-is-accepted-by-them/496742,"humanissocial, surrealvisuals, urdeke, uk1000, scottishking, english_voice, coerdelion, gourav1207",surrealvisuals,,So I have a lady buyer who is making a youtube video with me. The video order isn’t approved by her yet and is still under 2nd revision. I saw my first draft posted on her YouTube channel. That to without the Fiverr watermark on it. (Yes I have enabled the Fiverr watermark on my videos) How did she manage to do it. Should I call her out? Is there a term or condition under Fiverr which doesn’t allow this. This means the Fiverr watermark protection isn’t legit at all. How do I protect my work in future.,N/A,1,"Aug 6, 2020 8:05 am",uk1000,3,"Yes the buyer isn’t supposed to use the work (eg. they’re not supposed to upload it to youtube) before the order is complete, since it doesn’t belong to them before the order is complete.
surrealvisuals:
That to without the Fiverr watermark on it. (Yes I have enabled the Fiverr watermark on my videos) How did she manage to do it.
I don’t think the watermark actually changes the attached videos. It does watermark images.
From a help page:
The watermark will only appear on the following image file types: JPG, JPEG, TIFF, BMP, and PNG. It will not appear on images attached within ZIP files.",N/A,"Aug 6, 2020 7:40 am",2020-08-06 22:54:53.401849
Can a buyer use your work before the order is accepted by them?,Your Fiverr Experience,16,104,12,"Aug 6, 2020 7:26 am","Aug 6, 2020 7:40 am","Aug 6, 2020 10:47 pm",https://forum.fiverr.com/t/can-a-buyer-use-your-work-before-the-order-is-accepted-by-them/496742,"humanissocial, surrealvisuals, urdeke, uk1000, scottishking, english_voice, coerdelion, gourav1207",surrealvisuals,,So I have a lady buyer who is making a youtube video with me. The video order isn’t approved by her yet and is still under 2nd revision. I saw my first draft posted on her YouTube channel. That to without the Fiverr watermark on it. (Yes I have enabled the Fiverr watermark on my videos) How did she manage to do it. Should I call her out? Is there a term or condition under Fiverr which doesn’t allow this. This means the Fiverr watermark protection isn’t legit at all. How do I protect my work in future.,N/A,1,"Aug 6, 2020 8:05 am",surrealvisuals,1,I can see the watermark from my side when I deliver my work. When I submit the order. Even my previous client have seen it on their videos. And have asked me about it.,N/A,"Aug 6, 2020 7:57 am",2020-08-06 22:54:53.743034
Can a buyer use your work before the order is accepted by them?,Your Fiverr Experience,16,104,12,"Aug 6, 2020 7:26 am","Aug 6, 2020 7:40 am","Aug 6, 2020 10:47 pm",https://forum.fiverr.com/t/can-a-buyer-use-your-work-before-the-order-is-accepted-by-them/496742,"humanissocial, surrealvisuals, urdeke, uk1000, scottishking, english_voice, coerdelion, gourav1207",surrealvisuals,,So I have a lady buyer who is making a youtube video with me. The video order isn’t approved by her yet and is still under 2nd revision. I saw my first draft posted on her YouTube channel. That to without the Fiverr watermark on it. (Yes I have enabled the Fiverr watermark on my videos) How did she manage to do it. Should I call her out? Is there a term or condition under Fiverr which doesn’t allow this. This means the Fiverr watermark protection isn’t legit at all. How do I protect my work in future.,N/A,1,"Aug 6, 2020 8:05 am",uk1000,1,"It’s only in the video preview that it shows the watermark I think (I think it’s just web coding to overlay it). It doesn’t change the attached video files as far as I know. So I think they could download the attached .mp4 file before completing the order and it wouldn’t have the watermark.
You could try downloading the attachment you delivered (eg. the .mp4) and seeing whether that has a watermark. I don’t think it will.",N/A,"Aug 6, 2020 7:59 am",2020-08-06 22:54:54.107126
Can a buyer use your work before the order is accepted by them?,Your Fiverr Experience,16,104,12,"Aug 6, 2020 7:26 am","Aug 6, 2020 7:40 am","Aug 6, 2020 10:47 pm",https://forum.fiverr.com/t/can-a-buyer-use-your-work-before-the-order-is-accepted-by-them/496742,"humanissocial, surrealvisuals, urdeke, uk1000, scottishking, english_voice, coerdelion, gourav1207",surrealvisuals,,So I have a lady buyer who is making a youtube video with me. The video order isn’t approved by her yet and is still under 2nd revision. I saw my first draft posted on her YouTube channel. That to without the Fiverr watermark on it. (Yes I have enabled the Fiverr watermark on my videos) How did she manage to do it. Should I call her out? Is there a term or condition under Fiverr which doesn’t allow this. This means the Fiverr watermark protection isn’t legit at all. How do I protect my work in future.,N/A,1,"Aug 6, 2020 8:05 am",english_voice,4,"No, they’ve not accepted the delivery - therefore the work isn’t theirs at this stage.
To be on the safe side, I would screenshot the video on her site, just in case you need a bit of evidence for customer support at a later stage.
But let’s try and be fair to your buyer…
You might find that your client is just being a little excitable and getting ahead of herself.
Or she might not understand that the work isn’t technically hers yet.
I personally wouldn’t rock the boat with this one, but instead see what happens over the next day or two. Hopefully she’ll accept the revision and all will be fine.
You might find that if you try and call her out (particularly if she’s made a genuine error of judgement) it might unnecessarily sour relations.",N/A,"Aug 6, 2020 5:17 pm",2020-08-06 22:54:54.502940
Can a buyer use your work before the order is accepted by them?,Your Fiverr Experience,16,104,12,"Aug 6, 2020 7:26 am","Aug 6, 2020 7:40 am","Aug 6, 2020 10:47 pm",https://forum.fiverr.com/t/can-a-buyer-use-your-work-before-the-order-is-accepted-by-them/496742,"humanissocial, surrealvisuals, urdeke, uk1000, scottishking, english_voice, coerdelion, gourav1207",surrealvisuals,,So I have a lady buyer who is making a youtube video with me. The video order isn’t approved by her yet and is still under 2nd revision. I saw my first draft posted on her YouTube channel. That to without the Fiverr watermark on it. (Yes I have enabled the Fiverr watermark on my videos) How did she manage to do it. Should I call her out? Is there a term or condition under Fiverr which doesn’t allow this. This means the Fiverr watermark protection isn’t legit at all. How do I protect my work in future.,N/A,1,"Aug 6, 2020 8:05 am",humanissocial,1,"english_voice:
I personally wouldn’t rock the boat with this one, but instead see what happens over the next day or two. Hopefully she’ll accept the revision and all will be fine.
I disagree. If she takes something she hasn’t paid for and sees she gets away with it, she isn’t going to become an ethical buyer. She’ll become an even more unethical one.
In any case I don’t feel anyone should again work with people who mistreat them. This isn’t a misunderstanding because it’s common sense that you don’t take a freelancer’s work before they get paid. She’s an exploiter.",N/A,"Aug 6, 2020 7:18 pm",2020-08-06 22:54:54.837834
Can a buyer use your work before the order is accepted by them?,Your Fiverr Experience,16,104,12,"Aug 6, 2020 7:26 am","Aug 6, 2020 7:40 am","Aug 6, 2020 10:47 pm",https://forum.fiverr.com/t/can-a-buyer-use-your-work-before-the-order-is-accepted-by-them/496742,"humanissocial, surrealvisuals, urdeke, uk1000, scottishking, english_voice, coerdelion, gourav1207",surrealvisuals,,So I have a lady buyer who is making a youtube video with me. The video order isn’t approved by her yet and is still under 2nd revision. I saw my first draft posted on her YouTube channel. That to without the Fiverr watermark on it. (Yes I have enabled the Fiverr watermark on my videos) How did she manage to do it. Should I call her out? Is there a term or condition under Fiverr which doesn’t allow this. This means the Fiverr watermark protection isn’t legit at all. How do I protect my work in future.,N/A,1,"Aug 6, 2020 8:05 am","coerdelion
Regular",1,"Agreed, @humanissocial
The OP should point out to the buyer that the video doesn’t belong to them until paid for. And if necessary the OP can make a DCMA request to youtube to take it down.",N/A,"Aug 6, 2020 7:54 pm",2020-08-06 22:54:55.238977
Can a buyer use your work before the order is accepted by them?,Your Fiverr Experience,16,104,12,"Aug 6, 2020 7:26 am","Aug 6, 2020 7:40 am","Aug 6, 2020 10:47 pm",https://forum.fiverr.com/t/can-a-buyer-use-your-work-before-the-order-is-accepted-by-them/496742,"humanissocial, surrealvisuals, urdeke, uk1000, scottishking, english_voice, coerdelion, gourav1207",surrealvisuals,,So I have a lady buyer who is making a youtube video with me. The video order isn’t approved by her yet and is still under 2nd revision. I saw my first draft posted on her YouTube channel. That to without the Fiverr watermark on it. (Yes I have enabled the Fiverr watermark on my videos) How did she manage to do it. Should I call her out? Is there a term or condition under Fiverr which doesn’t allow this. This means the Fiverr watermark protection isn’t legit at all. How do I protect my work in future.,N/A,1,"Aug 6, 2020 8:05 am",humanissocial,0,I also find it problematic that the buyer doesn’t know this ToS. Working with people who don’t understand the ToS or disregard them is so risky – on top of the inherent disrespect.,N/A,"Aug 6, 2020 7:56 pm",2020-08-06 22:54:55.578760
Can a buyer use your work before the order is accepted by them?,Your Fiverr Experience,16,104,12,"Aug 6, 2020 7:26 am","Aug 6, 2020 7:40 am","Aug 6, 2020 10:47 pm",https://forum.fiverr.com/t/can-a-buyer-use-your-work-before-the-order-is-accepted-by-them/496742,"humanissocial, surrealvisuals, urdeke, uk1000, scottishking, english_voice, coerdelion, gourav1207",surrealvisuals,,So I have a lady buyer who is making a youtube video with me. The video order isn’t approved by her yet and is still under 2nd revision. I saw my first draft posted on her YouTube channel. That to without the Fiverr watermark on it. (Yes I have enabled the Fiverr watermark on my videos) How did she manage to do it. Should I call her out? Is there a term or condition under Fiverr which doesn’t allow this. This means the Fiverr watermark protection isn’t legit at all. How do I protect my work in future.,N/A,1,"Aug 6, 2020 8:05 am",scottishking,0,It seems there should be better protection for both parties as I’ve just been trying to find out what protection there is for sharing business ideas with prospective developers and it seems there is none.,N/A,"Aug 6, 2020 8:03 pm",2020-08-06 22:54:55.947284
Can a buyer use your work before the order is accepted by them?,Your Fiverr Experience,16,104,12,"Aug 6, 2020 7:26 am","Aug 6, 2020 7:40 am","Aug 6, 2020 10:47 pm",https://forum.fiverr.com/t/can-a-buyer-use-your-work-before-the-order-is-accepted-by-them/496742,"humanissocial, surrealvisuals, urdeke, uk1000, scottishking, english_voice, coerdelion, gourav1207",surrealvisuals,,So I have a lady buyer who is making a youtube video with me. The video order isn’t approved by her yet and is still under 2nd revision. I saw my first draft posted on her YouTube channel. That to without the Fiverr watermark on it. (Yes I have enabled the Fiverr watermark on my videos) How did she manage to do it. Should I call her out? Is there a term or condition under Fiverr which doesn’t allow this. This means the Fiverr watermark protection isn’t legit at all. How do I protect my work in future.,N/A,1,"Aug 6, 2020 8:05 am",urdeke,0,"humanissocial:
I disagree. If she takes something she hasn’t paid for and sees she gets away with it, she isn’t going to become an ethical buyer. She’ll become an even more unethical one.
Well, technically she did pay for it, the money is yet to be released to the seller but she did pay and she may not see anything wrong with posting it to her YouTube.
I think it could go both ways, but at this point we’re just assuming what she may or may not do, so I think waiting a bit more to see how this plays out as suggested by @english_voice may be a better move.
You’d still to appeal to that in 2 days, so why not wait…it may just sort itself out.",N/A,"Aug 6, 2020 8:13 pm",2020-08-06 22:54:56.287919
